        
  Feb 22, 2023                                   For Dept Code "*" -
                                From the beginning of May 2022 to the end of May 2022
                                      For customers "CASH" to "CASH" (inclusive)
                                                  Store Number: 001
────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
 Cust #  Name                        Phone
         Date         Invoice  Item Number       Description                              Qty                   Net
────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
 Cash Cu                                                                                       T o t a l 170,600.46
                               UNKNOWN DEPT      69.48
         05/31/2022   89747B   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/31/2022   89791B   WDA-1             WOOD & DECK CLEANER PART A             1.000  EACH           19.99
         05/31/2022   89791B   WDB-1             WOOD & DECK BRIGHTNER PART B           1.000  EACH           19.99
         05/20/2022   85019B   Z4U05-2SS         NOUR 4" SIGNATURE FABRIC               1.000  EACH            3.59
         05/23/2022   85738B   Z4U05-2SS         NOUR 4" SIGNATURE FABRIC               1.000  EACH            3.59
         05/28/2022   88339A   Z4U05-2SS         NOUR 4" SIGNATURE FABRIC               1.000  EACH            1.49
         05/28/2022   88339A   Z4U05-2SS         NOUR 4" SIGNATURE FABRIC               1.000  EACH            1.49
         05/02/2022   76723B   Z6434             4" ECONO PAINT BRUSH                   1.000  EACH            7.64
 2       Cement Products                                                                       T o t a l   7,036.20
         05/11/2022   80920A   12CORNER          REBAR 1/2" (10MM) CORNER               6.000  EACH           21.54
         05/05/2022   78208B   58CORNER          REBAR 5/8" (15MM) CORNER               4.000  EACH           23.00
         05/13/2022   81798A   58CORNER          REBAR 5/8" (15MM) CORNER               8.000  EACH           46.00
         05/16/2022   82527B   58CORNER          REBAR 5/8" (15MM) CORNER               2.000  EACH           11.50
         05/11/2022   80920A   58REBARL          5/8"REBAR L 8"X36"                     6.000  EACH           28.80
         05/28/2022   88344A   58REBARL          5/8"REBAR L 8"X36"                    28.000  EACH           77.84
         05/03/2022   77469B   750124            CONCRETE BONDING AGENT 3.8L            1.000  EACH           29.99
         05/03/2022   77069B   CONC              CEM CONCRETE MIX 55LB                  2.000  BAG            13.78
         05/03/2022   77301B   CONC              CEM CONCRETE MIX 55LB                  4.000  BAG            27.56
